,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp,High Sales Weight,Equal Sales and GM Weight,Equal Weights
CRIA201805,31,Chicago,CRIA,Cedar Rapids,201805,R,R,R,R,R,R,R,Q,R,C,C,C
CRIA201806,31,Chicago,CRIA,Cedar Rapids,201806,Q,Q,Q,Q,Q,Q,Q,R,Q,B,B,B
CRIA201807,31,Chicago,CRIA,Cedar Rapids,201807,Q,Q,P,Q,P,Q,Q,R,Q,B,B,B
CRIA201808,31,Chicago,CRIA,Cedar Rapids,201808,R,R,R,R,Q,R,R,Q,R,C,C,C
CRIA201809,31,Chicago,CRIA,Cedar Rapids,201809,R,R,R,R,Q,R,R,R,R,C,C,C
CRIA201810,31,Chicago,CRIA,Cedar Rapids,201810,R,R,R,R,R,R,R,Q,R,C,C,C
CRIA201811,31,Chicago,CRIA,Cedar Rapids,201811,R,R,R,R,R,R,R,Q,R,C,C,C
CRIA201812,31,Chicago,CRIA,Cedar Rapids,201812,R,R,R,R,R,R,R,R,R,C,C,C
CRIA201901,31,Chicago,CRIA,Cedar Rapids,201901,S,R,R,R,S,R,R,Q,S,D,D,D
CRIA201902,31,Chicago,CRIA,Cedar Rapids,201902,R,R,R,R,R,R,R,Q,R,C,C,C
CRIA201903,31,Chicago,CRIA,Cedar Rapids,201903,R,R,R,R,R,R,R,Q,R,C,C,C
CUIL201701,31,Chicago,CUIL,Champaign,201701,S,R,R,R,Q,R,R,R,R,C,C,C
CUIL201702,31,Chicago,CUIL,Champaign,201702,Q,P,Q,P,P,P,P,R,Q,A,A,A
CUIL201703,31,Chicago,CUIL,Champaign,201703,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201704,31,Chicago,CUIL,Champaign,201704,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201705,31,Chicago,CUIL,Champaign,201705,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201706,31,Chicago,CUIL,Champaign,201706,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201707,31,Chicago,CUIL,Champaign,201707,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201708,31,Chicago,CUIL,Champaign,201708,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201709,31,Chicago,CUIL,Champaign,201709,P,P,P,P,P,P,P,R,P,A,A,A
CUIL201710,31,Chicago,CUIL,Champaign,201710,R,R,Q,Q,Q,Q,Q,R,Q,B,B,B
CUIL201711,31,Chicago,CUIL,Champaign,201711,R,R,R,R,R,R,R,Q,R,C,C,C
CUIL201712,31,Chicago,CUIL,Champaign,201712,R,R,R,Q,Q,Q,Q,R,R,C,C,C
CUIL201801,31,Chicago,CUIL,Champaign,201801,R,Q,Q,Q,P,Q,Q,R,R,C,B,B
CUIL201802,31,Chicago,CUIL,Champaign,201802,R,Q,Q,Q,R,Q,R,Q,R,C,C,C
CUIL201803,31,Chicago,CUIL,Champaign,201803,R,Q,Q,R,R,R,R,Q,Q,C,C,C
CUIL201804,31,Chicago,CUIL,Champaign,201804,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
CUIL201805,31,Chicago,CUIL,Champaign,201805,P,Q,Q,Q,Q,Q,Q,R,P,A,A,B
CUIL201806,31,Chicago,CUIL,Champaign,201806,P,Q,Q,Q,Q,Q,R,R,P,A,A,B
CUIL201807,31,Chicago,CUIL,Champaign,201807,Q,Q,Q,Q,Q,Q,Q,Q,Q,B,B,B
CUIL201808,31,Chicago,CUIL,Champaign,201808,Q,Q,Q,Q,R,Q,Q,R,P,B,B,B
CUIL201809,31,Chicago,CUIL,Champaign,201809,Q,Q,Q,Q,Q,Q,Q,R,P,B,B,B
CUIL201810,31,Chicago,CUIL,Champaign,201810,P,Q,Q,Q,R,Q,Q,R,Q,B,B,B
CUIL201811,31,Chicago,CUIL,Champaign,201811,Q,Q,Q,Q,R,Q,Q,R,P,B,B,B
CUIL201812,31,Chicago,CUIL,Champaign,201812,R,Q,Q,R,R,R,R,R,Q,C,C,C
CUIL201901,31,Chicago,CUIL,Champaign,201901,R,Q,Q,R,R,R,R,R,R,C,C,C
CUIL201902,31,Chicago,CUIL,Champaign,201902,R,R,Q,R,S,R,R,R,R,C,C,C
CUIL201903,31,Chicago,CUIL,Champaign,201903,Q,R,Q,R,R,R,R,R,Q,B,B,C
DAIA201701,31,Chicago,DAIA,Davenport,201701,R,R,Q,P,P,P,R,R,R,C,B,B
DAIA201702,31,Chicago,DAIA,Davenport,201702,Q,P,P,P,P,P,P,R,Q,A,A,A
DAIA201703,31,Chicago,DAIA,Davenport,201703,Q,P,P,P,P,P,Q,R,Q,B,A,A
DAIA201704,31,Chicago,DAIA,Davenport,201704,R,Q,Q,P,P,P,Q,R,R,B,B,B
DAIA201705,31,Chicago,DAIA,Davenport,201705,R,Q,Q,P,P,P,R,R,R,C,B,B
DAIA201706,31,Chicago,DAIA,Davenport,201706,R,Q,Q,Q,P,Q,Q,Q,R,C,B,B
DAIA201707,31,Chicago,DAIA,Davenport,201707,R,Q,Q,P,P,P,Q,R,Q,B,B,B
DAIA201708,31,Chicago,DAIA,Davenport,201708,Q,R,Q,P,P,P,Q,R,Q,B,B,B
DAIA201709,31,Chicago,DAIA,Davenport,201709,Q,Q,Q,P,Q,P,Q,R,R,B,B,B
DAIA201710,31,Chicago,DAIA,Davenport,201710,R,Q,Q,Q,P,P,Q,R,R,B,B,B
DAIA201711,31,Chicago,DAIA,Davenport,201711,R,R,R,Q,Q,Q,R,R,R,C,C,C
DAIA201712,31,Chicago,DAIA,Davenport,201712,R,R,R,P,P,Q,Q,R,R,C,B,B
DAIA201801,31,Chicago,DAIA,Davenport,201801,R,R,R,Q,Q,Q,R,R,R,C,C,C
DAIA201802,31,Chicago,DAIA,Davenport,201802,R,R,R,Q,P,Q,R,Q,R,C,C,C
DAIA201803,31,Chicago,DAIA,Davenport,201803,R,R,R,Q,Q,Q,R,R,R,C,C,C
DAIA201804,31,Chicago,DAIA,Davenport,201804,R,R,Q,P,P,P,R,Q,R,C,B,B
DAIA201805,31,Chicago,DAIA,Davenport,201805,R,R,R,Q,P,Q,R,R,Q,B,B,B
DAIA201806,31,Chicago,DAIA,Davenport,201806,R,R,R,Q,Q,Q,R,R,R,C,C,C
DAIA201807,31,Chicago,DAIA,Davenport,201807,R,R,R,Q,R,Q,R,Q,R,C,C,C
DAIA201808,31,Chicago,DAIA,Davenport,201808,R,R,R,Q,R,Q,R,R,R,C,C,C
DAIA201809,31,Chicago,DAIA,Davenport,201809,R,R,R,Q,P,Q,R,R,R,C,C,C
DAIA201810,31,Chicago,DAIA,Davenport,201810,R,R,R,Q,P,Q,R,R,R,C,C,C
DAIA201811,31,Chicago,DAIA,Davenport,201811,S,R,R,R,P,Q,R,Q,S,D,C,C
DAIA201812,31,Chicago,DAIA,Davenport,201812,S,R,R,Q,P,Q,R,R,S,D,C,C
DAIA201901,31,Chicago,DAIA,Davenport,201901,R,R,R,Q,Q,Q,R,R,R,C,C,C
DAIA201902,31,Chicago,DAIA,Davenport,201902,R,R,R,Q,P,Q,R,R,R,C,C,C
DAIA201903,31,Chicago,DAIA,Davenport,201903,R,R,R,Q,Q,Q,R,Q,S,C,C,C
EPIL201701,31,Chicago,EPIL,East Peoria,201701,Q,Q,Q,Q,Q,Q,Q,R,R,B,B,B
EPIL201702,31,Chicago,EPIL,East Peoria,201702,R,R,R,R,R,R,R,R,R,C,C,C
EPIL201703,31,Chicago,EPIL,East Peoria,201703,R,R,R,R,R,R,R,R,R,C,C,C
EPIL201704,31,Chicago,EPIL,East Peoria,201704,R,Q,R,R,R,R,R,R,R,C,C,C
EPIL201705,31,Chicago,EPIL,East Peoria,201705,R,Q,Q,R,R,R,Q,R,R,C,C,C
EPIL201706,31,Chicago,EPIL,East Peoria,201706,R,R,Q,R,Q,R,R,R,R,C,C,C
EPIL201707,31,Chicago,EPIL,East Peoria,201707,R,Q,Q,R,R,R,R,R,R,C,C,C
EPIL201708,31,Chicago,EPIL,East Peoria,201708,R,Q,Q,R,R,R,R,R,R,C,C,C
EPIL201709,31,Chicago,EPIL,East Peoria,201709,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
EPIL201710,31,Chicago,EPIL,East Peoria,201710,Q,Q,Q,Q,R,Q,Q,R,R,B,B,B
EPIL201711,31,Chicago,EPIL,East Peoria,201711,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
EPIL201712,31,Chicago,EPIL,East Peoria,201712,Q,Q,Q,Q,Q,Q,Q,R,Q,B,B,B
EPIL201801,31,Chicago,EPIL,East Peoria,201801,R,Q,Q,Q,Q,Q,Q,R,R,C,C,B
EPIL201802,31,Chicago,EPIL,East Peoria,201802,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
EPIL201803,31,Chicago,EPIL,East Peoria,201803,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
EPIL201804,31,Chicago,EPIL,East Peoria,201804,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
EPIL201805,31,Chicago,EPIL,East Peoria,201805,Q,Q,Q,Q,R,Q,Q,R,R,B,B,B
EPIL201806,31,Chicago,EPIL,East Peoria,201806,R,Q,Q,Q,Q,Q,Q,R,R,C,C,B
EPIL201807,31,Chicago,EPIL,East Peoria,201807,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
EPIL201808,31,Chicago,EPIL,East Peoria,201808,Q,Q,Q,Q,R,Q,Q,R,R,B,B,B
EPIL201809,31,Chicago,EPIL,East Peoria,201809,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
EPIL201810,31,Chicago,EPIL,East Peoria,201810,Q,Q,Q,Q,Q,Q,Q,R,R,B,B,B
EPIL201811,31,Chicago,EPIL,East Peoria,201811,Q,P,Q,Q,Q,Q,Q,R,Q,B,B,B
EPIL201812,31,Chicago,EPIL,East Peoria,201812,Q,P,Q,P,Q,P,Q,R,Q,B,B,B
EPIL201901,31,Chicago,EPIL,East Peoria,201901,Q,Q,Q,R,R,R,R,R,Q,B,B,B
EPIL201902,31,Chicago,EPIL,East Peoria,201902,Q,Q,Q,R,R,R,R,R,Q,B,B,B
EPIL201903,31,Chicago,EPIL,East Peoria,201903,Q,Q,Q,R,R,R,Q,R,Q,B,B,B
FWIN201701,31,Chicago,FWIN,Fort Wayne,201701,P,Q,Q,P,Q,P,P,R,P,A,A,A
FWIN201702,31,Chicago,FWIN,Fort Wayne,201702,P,Q,P,P,Q,P,P,R,P,A,A,A
FWIN201703,31,Chicago,FWIN,Fort Wayne,201703,P,P,P,P,P,P,P,R,P,A,A,A
FWIN201704,31,Chicago,FWIN,Fort Wayne,201704,P,P,P,P,P,P,P,R,P,A,A,A
FWIN201705,31,Chicago,FWIN,Fort Wayne,201705,P,P,P,P,Q,P,Q,R,P,A,A,A
FWIN201706,31,Chicago,FWIN,Fort Wayne,201706,P,P,P,P,P,P,P,R,P,A,A,A
FWIN201707,31,Chicago,FWIN,Fort Wayne,201707,P,P,P,P,P,P,P,R,P,A,A,A
FWIN201708,31,Chicago,FWIN,Fort Wayne,201708,P,P,P,P,Q,P,P,R,P,A,A,A
FWIN201709,31,Chicago,FWIN,Fort Wayne,201709,Q,R,Q,Q,R,R,R,Q,Q,B,B,B
FWIN201710,31,Chicago,FWIN,Fort Wayne,201710,R,R,Q,Q,R,R,R,Q,R,C,C,C
FWIN201711,31,Chicago,FWIN,Fort Wayne,201711,R,R,Q,Q,R,Q,R,R,R,C,C,C
FWIN201712,31,Chicago,FWIN,Fort Wayne,201712,Q,R,R,Q,R,Q,R,Q,R,C,C,C
FWIN201801,31,Chicago,FWIN,Fort Wayne,201801,R,Q,Q,Q,S,Q,Q,R,R,C,C,C
FWIN201802,31,Chicago,FWIN,Fort Wayne,201802,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
FWIN201803,31,Chicago,FWIN,Fort Wayne,201803,R,R,R,R,S,R,R,Q,R,C,C,C
FWIN201804,31,Chicago,FWIN,Fort Wayne,201804,R,R,Q,Q,R,Q,R,R,R,C,C,C
FWIN201805,31,Chicago,FWIN,Fort Wayne,201805,R,Q,Q,Q,S,R,R,R,R,C,C,C
FWIN201806,31,Chicago,FWIN,Fort Wayne,201806,Q,Q,Q,Q,Q,Q,Q,Q,Q,B,B,B
FWIN201807,31,Chicago,FWIN,Fort Wayne,201807,Q,Q,Q,P,R,Q,Q,R,Q,B,B,B
FWIN201808,31,Chicago,FWIN,Fort Wayne,201808,P,Q,Q,Q,R,Q,Q,R,P,A,A,B
FWIN201809,31,Chicago,FWIN,Fort Wayne,201809,Q,Q,Q,P,R,P,Q,R,Q,B,B,B
FWIN201810,31,Chicago,FWIN,Fort Wayne,201810,Q,Q,Q,P,R,P,Q,R,Q,B,B,B
FWIN201811,31,Chicago,FWIN,Fort Wayne,201811,Q,Q,P,P,R,P,P,R,Q,B,B,A
FWIN201812,31,Chicago,FWIN,Fort Wayne,201812,Q,Q,P,P,Q,P,Q,R,Q,B,B,A
FWIN201901,31,Chicago,FWIN,Fort Wayne,201901,Q,Q,Q,P,S,P,Q,R,R,B,B,B
FWIN201902,31,Chicago,FWIN,Fort Wayne,201902,Q,Q,P,P,R,P,Q,R,Q,B,B,B
FWIN201903,31,Chicago,FWIN,Fort Wayne,201903,Q,Q,P,P,R,P,Q,R,Q,B,B,B
GHIL201701,31,Chicago,GHIL,Glendale Heights,201701,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201702,31,Chicago,GHIL,Glendale Heights,201702,R,R,R,Q,R,Q,R,Q,R,C,C,C
GHIL201703,31,Chicago,GHIL,Glendale Heights,201703,R,R,R,Q,R,R,R,Q,R,C,C,C
GHIL201704,31,Chicago,GHIL,Glendale Heights,201704,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201705,31,Chicago,GHIL,Glendale Heights,201705,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201706,31,Chicago,GHIL,Glendale Heights,201706,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201707,31,Chicago,GHIL,Glendale Heights,201707,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201708,31,Chicago,GHIL,Glendale Heights,201708,R,R,R,Q,R,R,R,Q,R,C,C,C
GHIL201709,31,Chicago,GHIL,Glendale Heights,201709,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201710,31,Chicago,GHIL,Glendale Heights,201710,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201711,31,Chicago,GHIL,Glendale Heights,201711,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201712,31,Chicago,GHIL,Glendale Heights,201712,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201801,31,Chicago,GHIL,Glendale Heights,201801,R,R,R,Q,R,R,R,Q,R,C,C,C
GHIL201802,31,Chicago,GHIL,Glendale Heights,201802,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201803,31,Chicago,GHIL,Glendale Heights,201803,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201804,31,Chicago,GHIL,Glendale Heights,201804,R,R,R,Q,R,R,R,Q,R,C,C,C
GHIL201805,31,Chicago,GHIL,Glendale Heights,201805,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201806,31,Chicago,GHIL,Glendale Heights,201806,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201807,31,Chicago,GHIL,Glendale Heights,201807,R,R,R,Q,R,Q,Q,Q,R,C,C,C
GHIL201808,31,Chicago,GHIL,Glendale Heights,201808,Q,R,R,Q,R,Q,Q,Q,R,B,B,C
GHIL201809,31,Chicago,GHIL,Glendale Heights,201809,R,R,R,Q,R,Q,R,Q,R,C,C,C
GHIL201810,31,Chicago,GHIL,Glendale Heights,201810,Q,R,R,Q,R,Q,Q,Q,R,B,B,C
GHIL201811,31,Chicago,GHIL,Glendale Heights,201811,R,R,R,Q,Q,Q,Q,Q,R,C,C,C
GHIL201812,31,Chicago,GHIL,Glendale Heights,201812,R,R,R,Q,R,R,R,Q,R,C,C,C
GHIL201901,31,Chicago,GHIL,Glendale Heights,201901,R,R,R,R,R,R,R,Q,R,C,C,C
GHIL201902,31,Chicago,GHIL,Glendale Heights,201902,R,R,R,R,R,R,R,Q,R,C,C,C
GHIL201903,31,Chicago,GHIL,Glendale Heights,201903,R,R,R,R,R,R,R,Q,R,C,C,C
GRMI201701,31,Chicago,GRMI,Grand Rapids Walker,201701,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201702,31,Chicago,GRMI,Grand Rapids Walker,201702,R,R,Q,Q,R,Q,Q,R,Q,B,B,B
GRMI201703,31,Chicago,GRMI,Grand Rapids Walker,201703,R,R,R,R,S,R,R,R,R,C,C,C
GRMI201704,31,Chicago,GRMI,Grand Rapids Walker,201704,R,R,R,Q,R,Q,R,R,R,C,C,C
GRMI201705,31,Chicago,GRMI,Grand Rapids Walker,201705,R,R,R,Q,R,Q,R,R,R,C,C,C
GRMI201706,31,Chicago,GRMI,Grand Rapids Walker,201706,R,R,R,Q,R,R,R,R,R,C,C,C
GRMI201707,31,Chicago,GRMI,Grand Rapids Walker,201707,R,R,R,Q,R,Q,R,R,R,C,C,C
GRMI201708,31,Chicago,GRMI,Grand Rapids Walker,201708,R,R,Q,Q,R,Q,R,R,R,C,C,C
GRMI201709,31,Chicago,GRMI,Grand Rapids Walker,201709,R,Q,Q,Q,R,Q,Q,R,Q,B,B,B
GRMI201710,31,Chicago,GRMI,Grand Rapids Walker,201710,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201711,31,Chicago,GRMI,Grand Rapids Walker,201711,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
GRMI201712,31,Chicago,GRMI,Grand Rapids Walker,201712,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201801,31,Chicago,GRMI,Grand Rapids Walker,201801,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
GRMI201802,31,Chicago,GRMI,Grand Rapids Walker,201802,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201803,31,Chicago,GRMI,Grand Rapids Walker,201803,R,Q,Q,Q,R,Q,Q,R,R,C,C,B
GRMI201804,31,Chicago,GRMI,Grand Rapids Walker,201804,R,R,R,Q,R,Q,Q,R,R,C,C,C
GRMI201805,31,Chicago,GRMI,Grand Rapids Walker,201805,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201806,31,Chicago,GRMI,Grand Rapids Walker,201806,R,R,R,R,R,R,R,R,R,C,C,C
GRMI201807,31,Chicago,GRMI,Grand Rapids Walker,201807,R,R,Q,Q,R,Q,Q,R,R,C,C,C
GRMI201808,31,Chicago,GRMI,Grand Rapids Walker,201808,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
GRMI201809,31,Chicago,GRMI,Grand Rapids Walker,201809,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
GRMI201810,31,Chicago,GRMI,Grand Rapids Walker,201810,Q,Q,P,P,Q,P,P,R,Q,B,B,A
GRMI201811,31,Chicago,GRMI,Grand Rapids Walker,201811,R,Q,Q,P,Q,P,Q,R,Q,B,B,B
GRMI201812,31,Chicago,GRMI,Grand Rapids Walker,201812,Q,Q,Q,P,R,P,Q,R,Q,B,B,B
GRMI201901,31,Chicago,GRMI,Grand Rapids Walker,201901,R,R,Q,Q,R,Q,Q,R,Q,B,B,B
GRMI201902,31,Chicago,GRMI,Grand Rapids Walker,201902,R,R,Q,R,R,R,R,R,R,C,C,C
GRMI201903,31,Chicago,GRMI,Grand Rapids Walker,201903,R,R,Q,R,R,R,R,R,R,C,C,C
HAIN201701,31,Chicago,HAIN,Hammond,201701,Q,P,P,P,S,P,Q,R,P,A,A,A
HAIN201702,31,Chicago,HAIN,Hammond,201702,R,Q,P,P,R,P,Q,R,R,B,B,B
HAIN201703,31,Chicago,HAIN,Hammond,201703,R,Q,P,P,S,P,R,R,R,C,C,B
HAIN201704,31,Chicago,HAIN,Hammond,201704,Q,Q,Q,P,S,P,R,R,Q,B,B,B
HAIN201705,31,Chicago,HAIN,Hammond,201705,R,Q,Q,P,S,P,R,Q,R,C,C,B
HAIN201706,31,Chicago,HAIN,Hammond,201706,R,Q,Q,P,S,P,R,Q,R,C,C,B
HAIN201707,31,Chicago,HAIN,Hammond,201707,Q,Q,P,P,S,P,Q,R,Q,B,B,B
HAIN201708,31,Chicago,HAIN,Hammond,201708,R,Q,P,P,S,P,R,R,R,C,C,B
HAIN201709,31,Chicago,HAIN,Hammond,201709,R,Q,Q,P,S,P,R,Q,R,C,C,B
HAIN201710,31,Chicago,HAIN,Hammond,201710,R,Q,P,P,S,P,Q,Q,R,B,B,B
HAIN201711,31,Chicago,HAIN,Hammond,201711,R,Q,P,P,S,P,R,R,R,C,C,B
HAIN201712,31,Chicago,HAIN,Hammond,201712,R,R,Q,P,S,P,R,Q,R,C,C,C
HAIN201801,31,Chicago,HAIN,Hammond,201801,R,Q,P,P,S,P,Q,Q,R,B,B,B
HAIN201802,31,Chicago,HAIN,Hammond,201802,R,R,P,P,S,P,R,Q,R,C,C,B
HAIN201803,31,Chicago,HAIN,Hammond,201803,R,Q,P,P,S,P,R,Q,R,C,C,B
HAIN201804,31,Chicago,HAIN,Hammond,201804,R,Q,P,P,S,P,R,Q,R,C,C,B
HAIN201805,31,Chicago,HAIN,Hammond,201805,Q,Q,P,P,S,P,R,Q,R,B,B,B
HAIN201806,31,Chicago,HAIN,Hammond,201806,Q,Q,P,P,S,P,R,Q,Q,B,B,B
HAIN201807,31,Chicago,HAIN,Hammond,201807,Q,Q,P,P,S,P,R,Q,R,B,B,B
HAIN201808,31,Chicago,HAIN,Hammond,201808,R,Q,P,P,S,P,R,Q,R,C,C,B
HAIN201809,31,Chicago,HAIN,Hammond,201809,Q,Q,P,P,S,P,R,R,R,B,B,B
HAIN201810,31,Chicago,HAIN,Hammond,201810,R,Q,P,P,S,P,R,Q,R,C,C,B
HAIN201811,31,Chicago,HAIN,Hammond,201811,Q,Q,P,P,S,P,Q,R,Q,B,B,B
HAIN201812,31,Chicago,HAIN,Hammond,201812,R,Q,P,P,S,P,R,R,R,C,C,B
HAIN201901,31,Chicago,HAIN,Hammond,201901,R,Q,Q,P,S,P,R,Q,R,C,C,B
HAIN201902,31,Chicago,HAIN,Hammond,201902,R,Q,P,P,S,P,R,R,R,C,C,B
HAIN201903,31,Chicago,HAIN,Hammond,201903,R,Q,Q,P,S,P,R,Q,R,C,C,B
ININ201701,31,Chicago,ININ,Indianapolis,201701,R,R,R,Q,R,Q,R,Q,R,C,C,C
ININ201702,31,Chicago,ININ,Indianapolis,201702,Q,R,R,Q,R,R,R,Q,Q,B,B,C
ININ201703,31,Chicago,ININ,Indianapolis,201703,Q,R,R,R,R,R,R,Q,Q,B,B,C
ININ201704,31,Chicago,ININ,Indianapolis,201704,R,R,R,Q,R,Q,R,Q,Q,C,C,C
ININ201705,31,Chicago,ININ,Indianapolis,201705,Q,R,Q,Q,R,Q,R,Q,Q,B,B,B
ININ201706,31,Chicago,ININ,Indianapolis,201706,Q,R,Q,Q,R,Q,R,Q,Q,B,B,B
ININ201707,31,Chicago,ININ,Indianapolis,201707,Q,R,Q,Q,R,Q,R,Q,R,C,B,B
ININ201708,31,Chicago,ININ,Indianapolis,201708,R,R,R,Q,R,Q,R,Q,R,C,C,C
ININ201709,31,Chicago,ININ,Indianapolis,201709,Q,R,Q,Q,R,Q,R,Q,Q,B,B,B
ININ201710,31,Chicago,ININ,Indianapolis,201710,R,R,R,Q,R,R,R,Q,R,C,C,C
ININ201711,31,Chicago,ININ,Indianapolis,201711,R,R,R,R,R,R,R,Q,R,C,C,C
ININ201712,31,Chicago,ININ,Indianapolis,201712,R,R,R,Q,R,Q,R,Q,Q,C,C,C
ININ201801,31,Chicago,ININ,Indianapolis,201801,R,R,Q,Q,R,Q,R,Q,R,C,C,C
ININ201802,31,Chicago,ININ,Indianapolis,201802,R,R,Q,Q,R,Q,R,Q,R,C,C,C
ININ201803,31,Chicago,ININ,Indianapolis,201803,Q,R,Q,Q,R,Q,Q,Q,Q,B,B,B
ININ201804,31,Chicago,ININ,Indianapolis,201804,Q,R,Q,Q,R,Q,R,Q,R,C,B,B
ININ201805,31,Chicago,ININ,Indianapolis,201805,Q,R,Q,Q,R,Q,Q,Q,R,B,B,B
ININ201806,31,Chicago,ININ,Indianapolis,201806,R,R,R,Q,S,Q,R,Q,R,C,C,C
ININ201807,31,Chicago,ININ,Indianapolis,201807,R,R,Q,Q,R,Q,R,Q,Q,B,B,B
ININ201808,31,Chicago,ININ,Indianapolis,201808,R,R,R,Q,R,Q,R,Q,Q,C,C,C
ININ201809,31,Chicago,ININ,Indianapolis,201809,R,R,Q,Q,S,Q,R,Q,Q,C,C,C
ININ201810,31,Chicago,ININ,Indianapolis,201810,R,R,R,Q,R,Q,R,Q,R,C,C,C
ININ201811,31,Chicago,ININ,Indianapolis,201811,Q,R,Q,Q,R,Q,Q,Q,Q,B,B,B
ININ201812,31,Chicago,ININ,Indianapolis,201812,Q,R,Q,Q,R,Q,Q,Q,Q,B,B,B
ININ201901,31,Chicago,ININ,Indianapolis,201901,Q,Q,Q,Q,R,Q,Q,R,Q,B,B,B
ININ201902,31,Chicago,ININ,Indianapolis,201902,Q,R,Q,Q,R,R,R,Q,Q,B,B,B
ININ201903,31,Chicago,ININ,Indianapolis,201903,Q,R,Q,R,R,R,R,Q,Q,B,B,C
KAMI201701,31,Chicago,KAMI,Kalamazoo,201701,R,R,R,Q,Q,Q,Q,R,R,C,C,C
KAMI201702,31,Chicago,KAMI,Kalamazoo,201702,R,R,R,P,P,P,Q,R,R,C,B,B
KAMI201703,31,Chicago,KAMI,Kalamazoo,201703,R,R,R,P,R,P,Q,R,R,C,C,C
KAMI201704,31,Chicago,KAMI,Kalamazoo,201704,R,R,R,P,Q,P,Q,R,R,C,B,B
KAMI201705,31,Chicago,KAMI,Kalamazoo,201705,Q,R,Q,P,Q,P,Q,R,Q,B,B,B
KAMI201706,31,Chicago,KAMI,Kalamazoo,201706,Q,R,R,P,P,P,Q,R,Q,B,B,B
KAMI201707,31,Chicago,KAMI,Kalamazoo,201707,Q,R,R,P,P,P,Q,R,Q,B,B,B
KAMI201708,31,Chicago,KAMI,Kalamazoo,201708,R,R,R,P,P,P,Q,R,R,C,B,B
KAMI201709,31,Chicago,KAMI,Kalamazoo,201709,R,R,R,P,P,P,Q,R,R,C,B,B
KAMI201710,31,Chicago,KAMI,Kalamazoo,201710,R,R,R,Q,P,Q,Q,R,R,C,C,C
KAMI201711,31,Chicago,KAMI,Kalamazoo,201711,S,S,S,R,R,R,R,R,S,D,D,D
KAMI201712,31,Chicago,KAMI,Kalamazoo,201712,S,S,S,R,R,R,R,Q,R,D,D,D
KAMI201801,31,Chicago,KAMI,Kalamazoo,201801,S,R,R,R,R,R,R,R,S,D,D,D
KAMI201802,31,Chicago,KAMI,Kalamazoo,201802,S,R,R,R,R,R,R,R,S,D,D,D
KAMI201803,31,Chicago,KAMI,Kalamazoo,201803,S,R,R,R,R,R,R,R,S,D,D,D
KAMI201804,31,Chicago,KAMI,Kalamazoo,201804,S,R,R,R,Q,R,R,R,S,D,D,C
KAMI201805,31,Chicago,KAMI,Kalamazoo,201805,S,R,R,R,R,R,R,R,S,D,D,D
KAMI201806,31,Chicago,KAMI,Kalamazoo,201806,R,R,R,Q,P,Q,R,Q,R,C,C,C
KAMI201807,31,Chicago,KAMI,Kalamazoo,201807,R,R,R,R,P,Q,R,Q,R,C,C,C
