,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
WCND201805,33,Minneapolis,WCND,Watford City,201805,S,S,S,S,Q,S,4,4,3
WCND201806,33,Minneapolis,WCND,Watford City,201806,S,S,S,S,Q,S,4,4,3
WCND201807,33,Minneapolis,WCND,Watford City,201807,S,S,S,S,R,S,4,4,4
WCND201808,33,Minneapolis,WCND,Watford City,201808,S,S,S,S,Q,S,4,4,3
WCND201809,33,Minneapolis,WCND,Watford City,201809,S,S,S,S,Q,S,4,4,3
WCND201810,33,Minneapolis,WCND,Watford City,201810,S,S,S,S,Q,S,4,4,3
WCND201811,33,Minneapolis,WCND,Watford City,201811,S,S,S,S,Q,S,4,4,3
WCND201812,33,Minneapolis,WCND,Watford City,201812,S,S,S,S,Q,S,4,4,3
WCND201901,33,Minneapolis,WCND,Watford City,201901,S,S,S,S,Q,S,4,4,3
WCND201902,33,Minneapolis,WCND,Watford City,201902,S,S,S,S,Q,S,4,4,3
WCND201903,33,Minneapolis,WCND,Watford City,201903,R,S,S,S,Q,S,4,4,3
COIL201701,34,St Louis,COIL,Collinsville,201701,R,S,S,S,R,R,4,4,4
COIL201702,34,St Louis,COIL,Collinsville,201702,R,S,S,S,R,R,4,4,4
COIL201703,34,St Louis,COIL,Collinsville,201703,R,S,S,S,R,R,4,4,4
COIL201704,34,St Louis,COIL,Collinsville,201704,R,S,S,S,R,R,4,4,4
COIL201705,34,St Louis,COIL,Collinsville,201705,R,S,S,S,R,R,4,4,4
COIL201706,34,St Louis,COIL,Collinsville,201706,R,R,R,S,Q,R,3,3,3
COIL201707,34,St Louis,COIL,Collinsville,201707,S,S,S,Q,R,R,4,4,4
COIL201708,34,St Louis,COIL,Collinsville,201708,R,R,S,Q,R,R,3,4,3
COIL201709,34,St Louis,COIL,Collinsville,201709,R,S,S,S,Q,S,4,4,3
COIL201710,34,St Louis,COIL,Collinsville,201710,R,R,R,S,R,R,3,3,3
COIL201711,34,St Louis,COIL,Collinsville,201711,R,S,S,S,R,R,4,4,4
COIL201712,34,St Louis,COIL,Collinsville,201712,R,R,S,S,R,S,4,4,4
COIL201801,34,St Louis,COIL,Collinsville,201801,R,S,S,S,R,R,4,4,4
COIL201802,34,St Louis,COIL,Collinsville,201802,S,S,S,S,R,R,4,4,4
COIL201803,34,St Louis,COIL,Collinsville,201803,S,S,S,S,R,R,4,4,4
COIL201804,34,St Louis,COIL,Collinsville,201804,S,S,S,S,R,R,4,4,4
COIL201805,34,St Louis,COIL,Collinsville,201805,S,R,R,S,R,R,4,3,3
COIL201806,34,St Louis,COIL,Collinsville,201806,S,R,S,S,R,R,4,4,4
COIL201807,34,St Louis,COIL,Collinsville,201807,S,R,R,S,R,R,4,3,3
COIL201808,34,St Louis,COIL,Collinsville,201808,S,R,R,S,R,R,4,3,3
COIL201809,34,St Louis,COIL,Collinsville,201809,S,R,R,S,R,R,4,3,3
COIL201810,34,St Louis,COIL,Collinsville,201810,S,R,R,S,R,R,4,3,3
COIL201811,34,St Louis,COIL,Collinsville,201811,S,R,R,S,R,S,4,3,3
COIL201812,34,St Louis,COIL,Collinsville,201812,S,R,R,S,R,S,4,3,3
COIL201901,34,St Louis,COIL,Collinsville,201901,S,S,S,S,R,R,4,4,4
COIL201902,34,St Louis,COIL,Collinsville,201902,S,S,S,S,R,S,4,4,4
COIL201903,34,St Louis,COIL,Collinsville,201903,S,R,R,S,R,S,4,3,3
COMO201701,34,St Louis,COMO,"Columbia, MO",201701,S,S,S,S,Q,S,4,4,3
COMO201702,34,St Louis,COMO,"Columbia, MO",201702,S,S,S,S,R,S,4,4,4
COMO201703,34,St Louis,COMO,"Columbia, MO",201703,S,S,S,S,R,S,4,4,4
COMO201704,34,St Louis,COMO,"Columbia, MO",201704,S,S,S,S,R,S,4,4,4
COMO201705,34,St Louis,COMO,"Columbia, MO",201705,S,R,S,S,R,S,4,4,4
COMO201706,34,St Louis,COMO,"Columbia, MO",201706,S,S,S,S,Q,S,4,4,3
COMO201707,34,St Louis,COMO,"Columbia, MO",201707,S,S,S,S,R,S,4,4,4
COMO201708,34,St Louis,COMO,"Columbia, MO",201708,S,S,S,S,Q,S,4,4,3
COMO201709,34,St Louis,COMO,"Columbia, MO",201709,S,S,S,S,R,S,4,4,4
COMO201710,34,St Louis,COMO,"Columbia, MO",201710,S,S,S,S,R,S,4,4,4
COMO201711,34,St Louis,COMO,"Columbia, MO",201711,S,S,S,S,R,S,4,4,4
COMO201712,34,St Louis,COMO,"Columbia, MO",201712,S,S,S,S,R,S,4,4,4
COMO201801,34,St Louis,COMO,"Columbia, MO",201801,S,S,S,S,R,S,4,4,4
COMO201802,34,St Louis,COMO,"Columbia, MO",201802,S,S,S,S,R,S,4,4,4
COMO201803,34,St Louis,COMO,"Columbia, MO",201803,S,S,S,S,S,S,nan,nan,nan
COMO201804,34,St Louis,COMO,"Columbia, MO",201804,S,S,S,S,Q,S,4,4,3
COMO201805,34,St Louis,COMO,"Columbia, MO",201805,S,S,S,S,R,S,4,4,4
COMO201806,34,St Louis,COMO,"Columbia, MO",201806,S,S,S,S,R,S,4,4,4
COMO201807,34,St Louis,COMO,"Columbia, MO",201807,S,S,S,S,R,S,4,4,4
COMO201808,34,St Louis,COMO,"Columbia, MO",201808,S,S,S,S,R,S,4,4,4
COMO201809,34,St Louis,COMO,"Columbia, MO",201809,S,S,S,S,Q,S,4,4,3
COMO201810,34,St Louis,COMO,"Columbia, MO",201810,S,S,S,S,R,S,4,4,4
COMO201811,34,St Louis,COMO,"Columbia, MO",201811,S,S,S,S,R,S,4,4,4
COMO201812,34,St Louis,COMO,"Columbia, MO",201812,S,S,S,S,R,S,4,4,4
COMO201901,34,St Louis,COMO,"Columbia, MO",201901,S,S,S,S,R,S,4,4,4
COMO201902,34,St Louis,COMO,"Columbia, MO",201902,S,S,S,S,R,S,4,4,4
COMO201903,34,St Louis,COMO,"Columbia, MO",201903,S,S,S,S,R,S,4,4,4
EVIN201701,34,St Louis,EVIN,Evansville,201701,Q,R,R,R,Q,Q,3,3,3
EVIN201702,34,St Louis,EVIN,Evansville,201702,Q,R,R,R,Q,Q,3,3,3
EVIN201703,34,St Louis,EVIN,Evansville,201703,Q,Q,Q,Q,Q,Q,2,2,2
EVIN201704,34,St Louis,EVIN,Evansville,201704,R,R,R,R,Q,Q,3,3,3
EVIN201705,34,St Louis,EVIN,Evansville,201705,Q,R,Q,R,Q,Q,2,2,2
EVIN201706,34,St Louis,EVIN,Evansville,201706,R,Q,Q,R,R,Q,3,2,3
EVIN201707,34,St Louis,EVIN,Evansville,201707,R,R,Q,R,Q,Q,2,2,2
EVIN201708,34,St Louis,EVIN,Evansville,201708,P,P,Q,R,R,P,2,2,2
EVIN201709,34,St Louis,EVIN,Evansville,201709,Q,Q,Q,R,Q,Q,2,2,2
EVIN201710,34,St Louis,EVIN,Evansville,201710,Q,Q,Q,R,Q,Q,2,2,2
EVIN201711,34,St Louis,EVIN,Evansville,201711,Q,Q,Q,Q,Q,Q,2,2,2
EVIN201712,34,St Louis,EVIN,Evansville,201712,Q,R,R,R,Q,Q,3,3,3
EVIN201801,34,St Louis,EVIN,Evansville,201801,Q,P,Q,R,R,Q,2,2,2
EVIN201802,34,St Louis,EVIN,Evansville,201802,Q,Q,R,R,R,Q,3,3,3
EVIN201803,34,St Louis,EVIN,Evansville,201803,Q,Q,Q,R,R,Q,2,2,2
EVIN201804,34,St Louis,EVIN,Evansville,201804,Q,Q,Q,R,Q,Q,2,2,2
EVIN201805,34,St Louis,EVIN,Evansville,201805,Q,Q,Q,R,Q,Q,2,2,2
EVIN201806,34,St Louis,EVIN,Evansville,201806,P,Q,Q,R,Q,Q,2,2,2
EVIN201807,34,St Louis,EVIN,Evansville,201807,Q,Q,Q,R,Q,Q,2,2,2
EVIN201808,34,St Louis,EVIN,Evansville,201808,P,Q,Q,Q,Q,P,1,2,2
EVIN201809,34,St Louis,EVIN,Evansville,201809,Q,Q,Q,R,Q,Q,2,2,2
EVIN201810,34,St Louis,EVIN,Evansville,201810,P,P,P,Q,R,P,1,2,2
EVIN201811,34,St Louis,EVIN,Evansville,201811,Q,Q,Q,Q,Q,Q,2,2,2
EVIN201812,34,St Louis,EVIN,Evansville,201812,Q,Q,Q,Q,Q,Q,2,2,2
EVIN201901,34,St Louis,EVIN,Evansville,201901,Q,R,Q,Q,Q,Q,2,2,2
EVIN201902,34,St Louis,EVIN,Evansville,201902,Q,R,Q,Q,Q,Q,2,2,2
EVIN201903,34,St Louis,EVIN,Evansville,201903,Q,Q,Q,R,Q,Q,2,2,2
JATN201701,34,St Louis,JATN,Jackson TN,201701,S,S,S,S,Q,S,4,4,3
JATN201702,34,St Louis,JATN,Jackson TN,201702,S,S,S,S,Q,S,4,4,3
JATN201703,34,St Louis,JATN,Jackson TN,201703,S,S,S,S,R,S,4,4,4
JATN201704,34,St Louis,JATN,Jackson TN,201704,S,S,S,S,Q,S,4,4,3
JATN201705,34,St Louis,JATN,Jackson TN,201705,S,S,S,S,R,S,4,4,4
JATN201706,34,St Louis,JATN,Jackson TN,201706,S,S,S,S,R,S,4,4,4
JATN201707,34,St Louis,JATN,Jackson TN,201707,S,S,S,S,R,S,4,4,4
JATN201708,34,St Louis,JATN,Jackson TN,201708,S,S,S,S,R,S,4,4,4
JATN201709,34,St Louis,JATN,Jackson TN,201709,S,S,S,S,Q,S,4,4,3
JATN201710,34,St Louis,JATN,Jackson TN,201710,S,S,S,S,Q,S,4,4,3
JATN201711,34,St Louis,JATN,Jackson TN,201711,S,S,S,S,R,S,4,4,4
JATN201712,34,St Louis,JATN,Jackson TN,201712,S,S,S,S,Q,S,4,4,3
JATN201801,34,St Louis,JATN,Jackson TN,201801,S,S,S,S,Q,S,4,4,3
JATN201802,34,St Louis,JATN,Jackson TN,201802,S,S,S,S,Q,S,4,4,3
JATN201803,34,St Louis,JATN,Jackson TN,201803,S,S,S,S,Q,S,4,4,3
JATN201804,34,St Louis,JATN,Jackson TN,201804,S,S,S,S,R,S,4,4,4
JATN201805,34,St Louis,JATN,Jackson TN,201805,S,S,S,S,Q,R,4,4,3
JATN201806,34,St Louis,JATN,Jackson TN,201806,S,S,S,S,Q,R,4,4,3
JATN201807,34,St Louis,JATN,Jackson TN,201807,S,S,S,S,R,R,4,4,4
JATN201808,34,St Louis,JATN,Jackson TN,201808,S,S,S,S,R,R,4,4,4
JATN201809,34,St Louis,JATN,Jackson TN,201809,S,S,S,S,R,S,4,4,4
JATN201810,34,St Louis,JATN,Jackson TN,201810,S,S,R,S,Q,R,4,3,3
JATN201811,34,St Louis,JATN,Jackson TN,201811,S,S,S,S,R,S,4,4,4
JATN201812,34,St Louis,JATN,Jackson TN,201812,S,S,S,S,R,S,4,4,4
JATN201901,34,St Louis,JATN,Jackson TN,201901,S,S,S,S,R,S,4,4,4
JATN201902,34,St Louis,JATN,Jackson TN,201902,S,S,S,S,R,S,4,4,4
JATN201903,34,St Louis,JATN,Jackson TN,201903,S,S,S,S,R,S,4,4,4
JCMO201701,34,St Louis,JCMO,Jefferson City,201701,R,S,S,R,Q,R,3,3,3
JCMO201702,34,St Louis,JCMO,Jefferson City,201702,R,R,R,R,Q,R,3,3,3
JCMO201703,34,St Louis,JCMO,Jefferson City,201703,R,R,R,R,Q,R,3,3,3
JCMO201704,34,St Louis,JCMO,Jefferson City,201704,R,S,S,R,R,R,4,4,4
JCMO201705,34,St Louis,JCMO,Jefferson City,201705,R,R,R,Q,Q,R,3,3,3
JCMO201706,34,St Louis,JCMO,Jefferson City,201706,R,R,R,R,R,R,3,3,3
JCMO201707,34,St Louis,JCMO,Jefferson City,201707,R,S,R,R,Q,R,3,3,3
JCMO201708,34,St Louis,JCMO,Jefferson City,201708,R,R,R,R,Q,R,3,3,3
JCMO201709,34,St Louis,JCMO,Jefferson City,201709,R,S,R,R,Q,R,3,3,3
JCMO201710,34,St Louis,JCMO,Jefferson City,201710,R,R,R,R,Q,R,3,3,3
JCMO201711,34,St Louis,JCMO,Jefferson City,201711,R,R,R,R,P,R,3,2,2
JCMO201712,34,St Louis,JCMO,Jefferson City,201712,R,R,S,R,R,R,3,4,3
JCMO201801,34,St Louis,JCMO,Jefferson City,201801,S,R,R,R,Q,R,3,3,3
JCMO201802,34,St Louis,JCMO,Jefferson City,201802,R,R,R,R,Q,R,3,3,3
JCMO201803,34,St Louis,JCMO,Jefferson City,201803,R,R,R,R,Q,R,3,3,3
JCMO201804,34,St Louis,JCMO,Jefferson City,201804,R,R,R,R,P,R,3,2,2
JCMO201805,34,St Louis,JCMO,Jefferson City,201805,R,R,S,R,R,R,3,4,3
JCMO201806,34,St Louis,JCMO,Jefferson City,201806,R,R,R,R,Q,R,3,3,3
JCMO201807,34,St Louis,JCMO,Jefferson City,201807,R,R,R,Q,R,R,3,3,3
JCMO201808,34,St Louis,JCMO,Jefferson City,201808,R,R,R,Q,Q,R,3,3,3
JCMO201809,34,St Louis,JCMO,Jefferson City,201809,R,R,R,R,Q,R,3,3,3
JCMO201810,34,St Louis,JCMO,Jefferson City,201810,R,R,R,Q,Q,R,3,3,3
JCMO201811,34,St Louis,JCMO,Jefferson City,201811,R,R,R,R,Q,R,3,3,3
JCMO201812,34,St Louis,JCMO,Jefferson City,201812,R,R,R,R,R,R,3,3,3
JCMO201901,34,St Louis,JCMO,Jefferson City,201901,R,R,R,Q,R,R,3,3,3
JCMO201902,34,St Louis,JCMO,Jefferson City,201902,R,R,R,R,Q,R,3,3,3
JCMO201903,34,St Louis,JCMO,Jefferson City,201903,R,R,R,R,R,R,3,3,3
KCMO201701,34,St Louis,KCMO,Kansas City,201701,P,P,P,Q,R,P,1,2,2
KCMO201702,34,St Louis,KCMO,Kansas City,201702,P,P,P,Q,R,P,1,2,2
KCMO201703,34,St Louis,KCMO,Kansas City,201703,P,P,P,P,R,P,1,1,2
KCMO201704,34,St Louis,KCMO,Kansas City,201704,P,P,Q,Q,R,P,2,2,2
KCMO201705,34,St Louis,KCMO,Kansas City,201705,P,P,P,P,R,P,1,1,2
KCMO201706,34,St Louis,KCMO,Kansas City,201706,P,P,P,P,R,P,1,1,2
KCMO201707,34,St Louis,KCMO,Kansas City,201707,P,P,P,Q,R,Q,1,2,2
KCMO201708,34,St Louis,KCMO,Kansas City,201708,P,P,P,P,R,P,1,1,2
KCMO201709,34,St Louis,KCMO,Kansas City,201709,P,P,Q,Q,R,Q,2,2,2
KCMO201710,34,St Louis,KCMO,Kansas City,201710,P,P,P,P,R,P,1,1,2
KCMO201711,34,St Louis,KCMO,Kansas City,201711,P,P,Q,P,R,Q,2,2,2
KCMO201712,34,St Louis,KCMO,Kansas City,201712,P,Q,P,Q,Q,Q,1,1,2
KCMO201801,34,St Louis,KCMO,Kansas City,201801,P,P,Q,P,R,P,1,2,2
KCMO201802,34,St Louis,KCMO,Kansas City,201802,P,P,P,Q,R,P,1,2,2
KCMO201803,34,St Louis,KCMO,Kansas City,201803,P,P,P,Q,R,P,1,2,2
KCMO201804,34,St Louis,KCMO,Kansas City,201804,P,P,P,P,R,P,1,1,2
KCMO201805,34,St Louis,KCMO,Kansas City,201805,P,P,P,P,R,P,1,1,2
KCMO201806,34,St Louis,KCMO,Kansas City,201806,P,P,P,Q,R,P,1,2,2
KCMO201807,34,St Louis,KCMO,Kansas City,201807,P,P,P,P,R,P,1,1,2
KCMO201808,34,St Louis,KCMO,Kansas City,201808,P,P,P,P,R,P,1,1,2
KCMO201809,34,St Louis,KCMO,Kansas City,201809,P,P,P,Q,R,P,1,2,2
KCMO201810,34,St Louis,KCMO,Kansas City,201810,P,P,P,Q,R,P,1,2,2
KCMO201811,34,St Louis,KCMO,Kansas City,201811,P,P,P,Q,R,Q,1,2,2
KCMO201812,34,St Louis,KCMO,Kansas City,201812,P,P,P,P,R,Q,1,2,2
KCMO201901,34,St Louis,KCMO,Kansas City,201901,P,P,P,P,Q,P,1,1,1
KCMO201902,34,St Louis,KCMO,Kansas City,201902,P,P,P,Q,R,P,1,2,2
KCMO201903,34,St Louis,KCMO,Kansas City,201903,P,P,P,P,R,P,1,1,2
LINE201701,34,St Louis,LINE,Lincoln,201701,S,Q,R,S,R,S,4,3,3
LINE201702,34,St Louis,LINE,Lincoln,201702,S,R,R,S,R,S,4,3,3
LINE201703,34,St Louis,LINE,Lincoln,201703,R,Q,R,S,R,S,3,3,3
LINE201704,34,St Louis,LINE,Lincoln,201704,S,Q,Q,S,R,S,3,3,3
LINE201705,34,St Louis,LINE,Lincoln,201705,S,Q,R,S,R,R,3,3,3
LINE201706,34,St Louis,LINE,Lincoln,201706,S,Q,R,S,R,S,4,3,3
LINE201707,34,St Louis,LINE,Lincoln,201707,S,R,R,S,R,S,4,3,3
LINE201708,34,St Louis,LINE,Lincoln,201708,S,Q,R,S,R,R,3,3,3
LINE201709,34,St Louis,LINE,Lincoln,201709,S,Q,R,S,R,S,4,3,3
LINE201710,34,St Louis,LINE,Lincoln,201710,S,P,Q,S,R,R,3,3,2
LINE201711,34,St Louis,LINE,Lincoln,201711,R,R,S,S,R,S,4,4,4
LINE201712,34,St Louis,LINE,Lincoln,201712,S,R,R,S,R,S,4,3,3
LINE201801,34,St Louis,LINE,Lincoln,201801,S,R,S,S,R,S,4,4,4
LINE201802,34,St Louis,LINE,Lincoln,201802,S,R,R,S,R,S,4,3,3
LINE201803,34,St Louis,LINE,Lincoln,201803,S,R,R,S,R,R,4,3,3
LINE201804,34,St Louis,LINE,Lincoln,201804,R,Q,R,S,R,R,3,3,3
LINE201805,34,St Louis,LINE,Lincoln,201805,R,R,R,R,R,R,3,3,3
LINE201806,34,St Louis,LINE,Lincoln,201806,R,Q,R,S,R,R,3,3,3
LINE201807,34,St Louis,LINE,Lincoln,201807,S,Q,R,S,R,R,3,3,3
LINE201808,34,St Louis,LINE,Lincoln,201808,S,Q,Q,S,R,R,3,3,3
LINE201809,34,St Louis,LINE,Lincoln,201809,S,R,R,S,R,R,4,3,3
LINE201810,34,St Louis,LINE,Lincoln,201810,S,Q,R,S,R,R,3,3,3
LINE201811,34,St Louis,LINE,Lincoln,201811,R,Q,R,S,R,R,3,3,3
LINE201812,34,St Louis,LINE,Lincoln,201812,S,P,R,S,S,S,4,4,3
LINE201901,34,St Louis,LINE,Lincoln,201901,S,Q,R,S,R,R,3,3,3
LINE201902,34,St Louis,LINE,Lincoln,201902,S,R,R,S,R,R,4,3,3
LINE201903,34,St Louis,LINE,Lincoln,201903,R,Q,R,S,R,R,3,3,3
LRAR201701,34,St Louis,LRAR,Little Rock,201701,R,R,R,R,R,R,3,3,3
LRAR201702,34,St Louis,LRAR,Little Rock,201702,R,R,R,R,R,R,3,3,3
LRAR201703,34,St Louis,LRAR,Little Rock,201703,R,R,R,R,Q,R,3,3,3
LRAR201704,34,St Louis,LRAR,Little Rock,201704,R,R,R,R,R,R,3,3,3
LRAR201705,34,St Louis,LRAR,Little Rock,201705,Q,R,R,Q,R,R,3,3,3
LRAR201706,34,St Louis,LRAR,Little Rock,201706,Q,R,R,R,R,R,3,3,3
LRAR201707,34,St Louis,LRAR,Little Rock,201707,R,R,R,R,Q,R,3,3,3
LRAR201708,34,St Louis,LRAR,Little Rock,201708,P,Q,R,R,R,Q,2,3,3
LRAR201709,34,St Louis,LRAR,Little Rock,201709,Q,R,R,R,R,R,3,3,3
LRAR201710,34,St Louis,LRAR,Little Rock,201710,Q,Q,R,R,R,R,3,3,3
LRAR201711,34,St Louis,LRAR,Little Rock,201711,R,R,R,R,R,R,3,3,3
LRAR201712,34,St Louis,LRAR,Little Rock,201712,R,R,R,S,R,R,3,3,3
LRAR201801,34,St Louis,LRAR,Little Rock,201801,R,R,R,Q,R,R,3,3,3
LRAR201802,34,St Louis,LRAR,Little Rock,201802,R,R,R,R,R,R,3,3,3
LRAR201803,34,St Louis,LRAR,Little Rock,201803,R,R,R,R,Q,R,3,3,3
LRAR201804,34,St Louis,LRAR,Little Rock,201804,R,R,R,R,Q,R,3,3,3
LRAR201805,34,St Louis,LRAR,Little Rock,201805,R,R,R,R,Q,R,3,3,3
LRAR201806,34,St Louis,LRAR,Little Rock,201806,Q,R,R,R,Q,R,3,3,3
LRAR201807,34,St Louis,LRAR,Little Rock,201807,R,R,R,R,Q,R,3,3,3
LRAR201808,34,St Louis,LRAR,Little Rock,201808,R,R,R,R,Q,Q,3,3,3
LRAR201809,34,St Louis,LRAR,Little Rock,201809,R,R,R,R,R,R,3,3,3
LRAR201810,34,St Louis,LRAR,Little Rock,201810,R,R,R,R,R,Q,3,3,3
LRAR201811,34,St Louis,LRAR,Little Rock,201811,R,R,R,R,R,R,3,3,3
LRAR201812,34,St Louis,LRAR,Little Rock,201812,R,R,R,R,R,R,3,3,3
LRAR201901,34,St Louis,LRAR,Little Rock,201901,R,S,R,R,Q,Q,3,3,3
LRAR201902,34,St Louis,LRAR,Little Rock,201902,R,R,R,R,R,Q,3,3,3
LRAR201903,34,St Louis,LRAR,Little Rock,201903,R,R,R,R,R,Q,3,3,3
METN201701,34,St Louis,METN,Memphis,201701,P,P,P,P,R,P,1,1,2
METN201702,34,St Louis,METN,Memphis,201702,Q,P,P,P,R,P,1,2,2
METN201703,34,St Louis,METN,Memphis,201703,P,P,P,P,R,P,1,1,2
METN201704,34,St Louis,METN,Memphis,201704,Q,P,P,P,R,P,1,2,2
METN201705,34,St Louis,METN,Memphis,201705,P,P,P,Q,R,P,1,2,2
METN201706,34,St Louis,METN,Memphis,201706,P,P,P,Q,R,P,1,2,2
METN201707,34,St Louis,METN,Memphis,201707,P,P,P,Q,R,P,1,2,2
METN201708,34,St Louis,METN,Memphis,201708,P,P,P,P,R,P,1,1,2
METN201709,34,St Louis,METN,Memphis,201709,P,P,P,P,R,P,1,1,2
METN201710,34,St Louis,METN,Memphis,201710,P,P,P,P,R,P,1,1,2
METN201711,34,St Louis,METN,Memphis,201711,P,P,P,Q,R,P,1,2,2
METN201712,34,St Louis,METN,Memphis,201712,P,P,Q,Q,R,Q,2,2,2
METN201801,34,St Louis,METN,Memphis,201801,Q,P,Q,Q,R,P,2,2,2
METN201802,34,St Louis,METN,Memphis,201802,Q,P,Q,P,R,P,2,2,2
METN201803,34,St Louis,METN,Memphis,201803,Q,P,P,P,R,P,1,2,2
METN201804,34,St Louis,METN,Memphis,201804,P,P,P,P,R,Q,1,2,2
METN201805,34,St Louis,METN,Memphis,201805,Q,P,P,Q,R,P,1,2,2
METN201806,34,St Louis,METN,Memphis,201806,P,P,P,Q,R,P,1,2,2
METN201807,34,St Louis,METN,Memphis,201807,Q,P,P,P,R,P,1,2,2
METN201808,34,St Louis,METN,Memphis,201808,P,P,P,P,R,P,1,1,2
METN201809,34,St Louis,METN,Memphis,201809,Q,Q,P,P,Q,P,1,1,1
METN201810,34,St Louis,METN,Memphis,201810,P,P,P,P,R,P,1,1,2
METN201811,34,St Louis,METN,Memphis,201811,Q,Q,Q,P,R,P,2,2,2
METN201812,34,St Louis,METN,Memphis,201812,Q,Q,Q,S,R,Q,3,2,3
METN201901,34,St Louis,METN,Memphis,201901,Q,P,Q,Q,R,P,2,2,2
METN201902,34,St Louis,METN,Memphis,201902,Q,Q,Q,Q,R,P,2,2,2
METN201903,34,St Louis,METN,Memphis,201903,Q,P,P,Q,R,P,1,2,2
OCOK201701,34,St Louis,OCOK,Oklahoma City,201701,R,Q,P,R,Q,Q,2,1,2
OCOK201702,34,St Louis,OCOK,Oklahoma City,201702,Q,Q,P,R,Q,Q,2,1,2
OCOK201703,34,St Louis,OCOK,Oklahoma City,201703,Q,P,P,R,Q,Q,2,1,1
OCOK201704,34,St Louis,OCOK,Oklahoma City,201704,Q,P,P,R,R,Q,2,2,2
OCOK201705,34,St Louis,OCOK,Oklahoma City,201705,Q,P,P,Q,Q,Q,1,1,1
OCOK201706,34,St Louis,OCOK,Oklahoma City,201706,R,P,P,Q,Q,Q,2,1,1
OCOK201707,34,St Louis,OCOK,Oklahoma City,201707,Q,P,P,R,Q,Q,2,1,1
OCOK201708,34,St Louis,OCOK,Oklahoma City,201708,Q,P,P,Q,Q,Q,1,1,1
OCOK201709,34,St Louis,OCOK,Oklahoma City,201709,Q,P,P,R,Q,Q,2,1,1
OCOK201710,34,St Louis,OCOK,Oklahoma City,201710,Q,P,P,R,R,Q,2,2,2
OCOK201711,34,St Louis,OCOK,Oklahoma City,201711,Q,P,P,R,R,Q,2,2,2
OCOK201712,34,St Louis,OCOK,Oklahoma City,201712,P,P,P,Q,R,Q,1,2,2
OCOK201801,34,St Louis,OCOK,Oklahoma City,201801,Q,P,P,P,Q,Q,1,1,1
OCOK201802,34,St Louis,OCOK,Oklahoma City,201802,Q,P,P,Q,R,Q,2,2,2
OCOK201803,34,St Louis,OCOK,Oklahoma City,201803,Q,P,P,Q,R,Q,2,2,2
OCOK201804,34,St Louis,OCOK,Oklahoma City,201804,Q,Q,P,Q,P,Q,1,1,1
OCOK201805,34,St Louis,OCOK,Oklahoma City,201805,Q,P,P,Q,R,Q,2,2,2
OCOK201806,34,St Louis,OCOK,Oklahoma City,201806,Q,P,P,R,Q,Q,2,1,1
OCOK201807,34,St Louis,OCOK,Oklahoma City,201807,Q,P,Q,R,R,Q,2,2,2
OCOK201808,34,St Louis,OCOK,Oklahoma City,201808,Q,P,P,R,Q,Q,2,1,1
OCOK201809,34,St Louis,OCOK,Oklahoma City,201809,R,Q,Q,R,R,Q,3,2,3
OCOK201810,34,St Louis,OCOK,Oklahoma City,201810,Q,P,P,R,R,Q,2,2,2
OCOK201811,34,St Louis,OCOK,Oklahoma City,201811,R,P,P,R,Q,R,2,1,1
OCOK201812,34,St Louis,OCOK,Oklahoma City,201812,R,P,Q,S,R,R,3,2,2
OCOK201901,34,St Louis,OCOK,Oklahoma City,201901,R,Q,Q,R,Q,Q,2,2,2
OCOK201902,34,St Louis,OCOK,Oklahoma City,201902,Q,Q,Q,R,Q,R,2,2,2
OCOK201903,34,St Louis,OCOK,Oklahoma City,201903,Q,P,Q,R,R,R,2,2,2
OMNE201701,34,St Louis,OMNE,Omaha,201701,Q,R,R,S,Q,Q,3,3,3
OMNE201702,34,St Louis,OMNE,Omaha,201702,Q,Q,Q,R,Q,Q,2,2,2
OMNE201703,34,St Louis,OMNE,Omaha,201703,P,Q,Q,R,Q,Q,2,2,2
OMNE201704,34,St Louis,OMNE,Omaha,201704,Q,R,Q,S,Q,Q,2,2,2
OMNE201705,34,St Louis,OMNE,Omaha,201705,Q,P,P,R,Q,Q,2,1,1
OMNE201706,34,St Louis,OMNE,Omaha,201706,P,P,P,R,Q,Q,1,1,1
OMNE201707,34,St Louis,OMNE,Omaha,201707,Q,P,P,R,Q,Q,2,1,1
OMNE201708,34,St Louis,OMNE,Omaha,201708,P,P,P,Q,Q,Q,1,1,1
OMNE201709,34,St Louis,OMNE,Omaha,201709,P,Q,Q,R,Q,Q,2,2,2
OMNE201710,34,St Louis,OMNE,Omaha,201710,Q,Q,Q,R,Q,Q,2,2,2
OMNE201711,34,St Louis,OMNE,Omaha,201711,Q,R,Q,R,Q,Q,2,2,2
OMNE201712,34,St Louis,OMNE,Omaha,201712,R,R,R,R,Q,R,3,3,3
OMNE201801,34,St Louis,OMNE,Omaha,201801,Q,P,P,Q,R,R,2,2,2
OMNE201802,34,St Louis,OMNE,Omaha,201802,Q,Q,Q,R,Q,R,2,2,2
OMNE201803,34,St Louis,OMNE,Omaha,201803,Q,Q,Q,S,R,Q,3,2,3
OMNE201804,34,St Louis,OMNE,Omaha,201804,Q,P,P,S,R,Q,2,2,2
