,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp
EPTX201802,44,Phoenix,EPTX,El Paso,201802,40239.01666666667,591.6666666666666,6702.333333333332,415.66666666666674,49.33333333333334,465.0,181.33333333333331,99.84666666666666,242062.79333333328
EPTX201803,44,Phoenix,EPTX,El Paso,201803,33102.845,447.25,5380.25,300.5,38.75,339.25,141.75,99.9,168352.3425
EPTX201804,44,Phoenix,EPTX,El Paso,201804,41010.44666666666,588.6666666666666,7179.333333333332,396.0,51.0,447.0,179.33333333333337,99.85333333333334,204827.14
EPTX201805,44,Phoenix,EPTX,El Paso,201805,35141.1325,526.0,6327.75,388.0,47.75,435.75,166.0,99.9125,228273.5075
EPTX201806,44,Phoenix,EPTX,El Paso,201806,36307.4275,461.75,4590.75,324.75,37.0,361.75,145.0,99.8775,259158.61
EPTX201807,44,Phoenix,EPTX,El Paso,201807,31690.915,453.25,4904.5,384.5,49.25,433.75,163.5,99.8675,179622.69
EPTX201808,44,Phoenix,EPTX,El Paso,201808,29712.0225,476.25,4602.75,324.25,59.25,383.5,153.75,99.915,190804.695
EPTX201809,44,Phoenix,EPTX,El Paso,201809,31062.81333333333,511.0,5189.333333333333,411.0,54.0,465.0,169.66666666666666,99.91,207040.24666666667
EPTX201810,44,Phoenix,EPTX,El Paso,201810,54652.29,622.3333333333334,6373.0,527.0,81.0,608.0,229.33333333333331,99.85,295431.11666666664
EPTX201811,44,Phoenix,EPTX,El Paso,201811,30734.0,499.33333333333326,4928.0,338.0,20.666666666666668,358.66666666666674,152.66666666666666,99.88333333333334,157720.49333333332
EPTX201812,44,Phoenix,EPTX,El Paso,201812,44499.77,475.33333333333326,4446.333333333333,276.6666666666667,27.0,303.6666666666667,139.33333333333334,99.87,238862.35
EPTX201901,44,Phoenix,EPTX,El Paso,201901,49152.17000000001,592.0,5595.0,379.0,23.66666666666667,402.66666666666674,161.66666666666666,99.88,356808.97
EPTX201902,44,Phoenix,EPTX,El Paso,201902,45098.00333333333,573.6666666666666,5677.333333333332,401.0,30.33333333333333,431.33333333333326,141.33333333333334,99.87,246555.04666666663
EPTX201903,44,Phoenix,EPTX,El Paso,201903,34462.636666666665,568.6666666666666,5412.0,391.0,31.66666666666667,422.66666666666674,166.0,99.90333333333334,237410.75
LVNV201701,44,Phoenix,LVNV,Las Vegas,201701,55871.791428571436,426.28571428571433,5839.857142857143,666.1428571428571,34.857142857142854,701.0,172.4285714285714,99.85428571428572,406802.0628571428
LVNV201702,44,Phoenix,LVNV,Las Vegas,201702,58536.84625,357.625,4980.5,563.5,35.25,598.75,146.375,99.89625,381644.1
LVNV201703,44,Phoenix,LVNV,Las Vegas,201703,74557.96375,450.25,6300.0,760.125,34.625,794.75,184.25,99.88625,496747.745
LVNV201704,44,Phoenix,LVNV,Las Vegas,201704,61729.64875,387.0,5063.0,586.25,34.0,620.25,155.25,99.8675,371330.52625
LVNV201705,44,Phoenix,LVNV,Las Vegas,201705,73563.53111111111,393.11111111111114,5259.0,641.5555555555555,28.222222222222218,669.7777777777778,154.88888888888889,99.91222222222223,458902.5
LVNV201706,44,Phoenix,LVNV,Las Vegas,201706,62497.14222222224,371.0,4934.777777777777,571.1111111111112,42.555555555555564,613.6666666666666,145.33333333333334,99.87666666666668,371166.98444444436
LVNV201707,44,Phoenix,LVNV,Las Vegas,201707,39503.711,291.2,3891.2,409.1,32.8,441.9,106.9,99.929,223189.368
LVNV201708,44,Phoenix,LVNV,Las Vegas,201708,60285.87454545454,307.3636363636364,4462.090909090909,496.1818181818182,33.45454545454545,529.6363636363636,129.8181818181818,99.89272727272729,361361.83909090905
LVNV201709,44,Phoenix,LVNV,Las Vegas,201709,51392.628,284.0,4272.6,507.3,23.6,530.9,117.3,99.92399999999999,384002.011
LVNV201710,44,Phoenix,LVNV,Las Vegas,201710,62168.28599999999,335.6,4598.4,589.0,28.3,617.3,142.1,99.88600000000001,482176.666
LVNV201711,44,Phoenix,LVNV,Las Vegas,201711,44445.059,300.9,4128.7,525.5,27.7,553.2,123.7,99.91799999999999,281764.25399999996
LVNV201712,44,Phoenix,LVNV,Las Vegas,201712,40907.56727272727,237.8181818181818,3081.818181818182,385.6363636363636,27.272727272727273,412.9090909090909,111.9090909090909,99.91,247495.5418181818
LVNV201801,44,Phoenix,LVNV,Las Vegas,201801,37818.932,293.7,3648.3,398.3,30.1,428.4,125.8,99.91,251994.067
LVNV201802,44,Phoenix,LVNV,Las Vegas,201802,37002.07916666667,232.66666666666663,2872.416666666666,366.75,22.5,389.25,105.83333333333331,99.925,214116.5075
LVNV201803,44,Phoenix,LVNV,Las Vegas,201803,37362.74916666667,258.0,3120.416666666666,384.5,29.91666666666667,414.41666666666674,116.91666666666669,99.93416666666668,230914.3133333333
LVNV201804,44,Phoenix,LVNV,Las Vegas,201804,35477.2375,255.83333333333331,3110.083333333333,379.66666666666674,24.66666666666667,404.33333333333326,110.25,99.94416666666666,209368.4875
LVNV201805,44,Phoenix,LVNV,Las Vegas,201805,45803.299090909095,302.72727272727275,3827.636363636364,449.1818181818182,27.0,476.1818181818182,119.0,99.91909090909093,289763.5454545455
LVNV201806,44,Phoenix,LVNV,Las Vegas,201806,38455.025,246.5,3186.916666666666,435.25,22.33333333333333,457.58333333333326,115.75,99.93,283175.895
LVNV201807,44,Phoenix,LVNV,Las Vegas,201807,52854.32900000001,286.4,3732.4,481.7,27.9,509.6,123.8,99.934,334624.80600000004
LVNV201808,44,Phoenix,LVNV,Las Vegas,201808,71113.54666666668,357.77777777777777,4539.666666666667,535.2222222222222,35.555555555555564,570.7777777777778,143.44444444444446,99.91111111111113,425305.48
LVNV201809,44,Phoenix,LVNV,Las Vegas,201809,57753.69777777777,299.4444444444445,3958.777777777778,507.77777777777777,29.777777777777782,537.5555555555555,129.0,99.94444444444444,391778.59333333327
LVNV201810,44,Phoenix,LVNV,Las Vegas,201810,74278.04111111112,354.11111111111114,4581.88888888889,581.7777777777778,22.0,603.7777777777778,152.66666666666666,99.89444444444445,531066.1122222221
LVNV201811,44,Phoenix,LVNV,Las Vegas,201811,53036.584444444445,292.5555555555556,3770.666666666666,509.4444444444445,31.33333333333333,540.7777777777778,136.33333333333334,99.89555555555555,349873.57111111115
LVNV201812,44,Phoenix,LVNV,Las Vegas,201812,50776.423,224.6,2877.9,341.8,22.3,364.1,114.3,99.92399999999999,345375.924
LVNV201901,44,Phoenix,LVNV,Las Vegas,201901,67554.72666666668,358.33333333333326,4386.0,439.33333333333326,19.11111111111111,458.4444444444445,130.66666666666666,99.91666666666669,390656.7366666666
LVNV201902,44,Phoenix,LVNV,Las Vegas,201902,72471.97125,338.75,3778.5,444.75,27.125,471.875,148.375,99.92875,469637.21875
LVNV201903,44,Phoenix,LVNV,Las Vegas,201903,69281.7275,397.75,4685.5,576.125,32.25,608.375,178.0,99.90125,436376.4325
ORUT201701,44,Phoenix,ORUT,Orem,201701,39099.355,367.0,3757.0,554.0,48.5,602.5,246.0,99.84,196730.655
ORUT201702,44,Phoenix,ORUT,Orem,201702,40456.695,386.0,4410.0,481.0,62.5,543.5,205.5,99.915,212973.915
ORUT201703,44,Phoenix,ORUT,Orem,201703,43040.015,383.0,3774.0,512.0,96.0,608.0,266.5,99.925,196057.27
ORUT201704,44,Phoenix,ORUT,Orem,201704,63783.17,356.5,3782.0,496.5,66.0,562.5,242.0,99.915,294256.735
ORUT201705,44,Phoenix,ORUT,Orem,201705,39497.185,419.0,3961.5,451.0,84.0,535.0,266.5,99.85,280256.49
ORUT201706,44,Phoenix,ORUT,Orem,201706,44090.92,371.0,3180.0,594.5,214.5,809.0,247.5,99.85,179508.895
ORUT201707,44,Phoenix,ORUT,Orem,201707,31249.495,322.5,3294.0,417.0,103.0,520.0,234.0,99.935,132537.0
ORUT201708,44,Phoenix,ORUT,Orem,201708,56583.445,387.5,4251.0,387.5,82.0,469.5,224.0,99.935,337396.88
ORUT201709,44,Phoenix,ORUT,Orem,201709,45270.625,321.5,3212.0,460.5,78.5,539.0,203.5,99.91,288141.57
ORUT201710,44,Phoenix,ORUT,Orem,201710,39656.055,436.5,3448.5,415.5,70.5,486.0,235.0,99.9,206605.46
ORUT201711,44,Phoenix,ORUT,Orem,201711,52682.0,381.0,3386.5,361.5,86.0,447.5,223.5,99.865,285373.435
ORUT201712,44,Phoenix,ORUT,Orem,201712,96826.46,291.0,3063.0,341.0,64.5,405.5,185.0,99.94,318482.0
ORUT201801,44,Phoenix,ORUT,Orem,201801,30002.11,353.5,3045.5,256.0,51.0,307.0,183.0,99.89,167105.845
ORUT201802,44,Phoenix,ORUT,Orem,201802,25226.925,328.0,2967.5,263.0,62.0,325.0,172.0,99.895,183464.88
ORUT201803,44,Phoenix,ORUT,Orem,201803,37091.355,371.0,3297.5,349.0,79.5,428.5,201.0,99.875,245751.795
ORUT201804,44,Phoenix,ORUT,Orem,201804,62869.38,371.5,3882.0,322.5,53.0,375.5,175.5,99.845,297275.61
ORUT201805,44,Phoenix,ORUT,Orem,201805,36741.485,393.5,3562.5,478.0,65.5,543.5,209.5,99.895,169267.155
ORUT201806,44,Phoenix,ORUT,Orem,201806,43223.245,395.5,3090.0,362.0,81.0,443.0,226.5,99.895,216681.305
ORUT201807,44,Phoenix,ORUT,Orem,201807,40211.975,339.0,3155.0,252.0,45.0,297.0,161.5,99.935,178585.49
ORUT201808,44,Phoenix,ORUT,Orem,201808,39761.325,406.5,3503.0,357.5,44.5,402.0,180.0,99.935,186796.705
ORUT201809,44,Phoenix,ORUT,Orem,201809,22484.04,204.33333333333331,2159.333333333333,224.33333333333331,30.33333333333333,254.66666666666663,114.0,99.96666666666668,106836.18333333332
ORUT201810,44,Phoenix,ORUT,Orem,201810,15630.24,187.25,1892.25,158.0,34.75,192.75,100.25,99.9525,86426.065
ORUT201811,44,Phoenix,ORUT,Orem,201811,23034.78,249.66666666666663,2185.333333333333,205.66666666666663,36.0,241.66666666666663,146.0,99.83666666666667,138238.13999999998
ORUT201812,44,Phoenix,ORUT,Orem,201812,31668.33333333333,213.66666666666663,2363.0,188.66666666666663,31.33333333333333,220.0,120.33333333333331,99.95,218095.80666666667
ORUT201901,44,Phoenix,ORUT,Orem,201901,34270.36666666667,292.0,2556.333333333333,152.33333333333334,18.33333333333333,170.66666666666666,102.33333333333331,99.94,257941.6866666667
ORUT201902,44,Phoenix,ORUT,Orem,201902,29956.8,266.6666666666667,2061.6666666666665,151.66666666666666,26.33333333333333,178.0,95.33333333333331,99.93333333333334,195976.16333333333
ORUT201903,44,Phoenix,ORUT,Orem,201903,28063.635,169.0,1709.75,137.25,22.75,160.0,81.0,99.9875,195305.875
PHAZ201701,44,Phoenix,PHAZ,Phoenix,201701,26928.887777777778,201.5,2186.722222222222,375.88888888888886,88.8888888888889,464.77777777777777,172.72222222222226,99.92666666666666,150162.4577777778
PHAZ201702,44,Phoenix,PHAZ,Phoenix,201702,30548.731111111112,194.16666666666663,2245.777777777778,394.33333333333326,108.66666666666669,503.0,184.44444444444446,99.91944444444445,179993.91555555555
PHAZ201703,44,Phoenix,PHAZ,Phoenix,201703,26861.82736842105,220.10526315789474,2727.7894736842104,476.89473684210526,126.52631578947368,603.421052631579,219.10526315789474,99.90736842105265,159240.8831578947
PHAZ201704,44,Phoenix,PHAZ,Phoenix,201704,41866.06166666667,212.11111111111111,2664.944444444445,452.27777777777777,108.72222222222223,561.0,201.22222222222226,99.91277777777779,230850.40833333327
PHAZ201705,44,Phoenix,PHAZ,Phoenix,201705,34342.34421052632,234.8947368421053,2839.263157894737,511.6315789473685,101.36842105263158,613.0,214.36842105263162,99.89842105263156,180644.46368421047
PHAZ201706,44,Phoenix,PHAZ,Phoenix,201706,33804.46368421053,242.0,3132.2105263157896,546.2631578947369,116.47368421052632,662.7368421052631,234.73684210526315,99.91421052631578,204423.0294736842
PHAZ201707,44,Phoenix,PHAZ,Phoenix,201707,27522.8395,184.65,2410.1,489.6,151.2,640.8,197.45,99.93,167418.91199999998
PHAZ201708,44,Phoenix,PHAZ,Phoenix,201708,35836.742105263154,218.36842105263162,2680.157894736842,639.1578947368421,194.63157894736838,833.7894736842105,248.10526315789474,99.93368421052631,196245.5115789474
PHAZ201709,44,Phoenix,PHAZ,Phoenix,201709,29717.07421052632,205.21052631578945,2379.684210526316,478.4210526315789,110.63157894736842,589.0526315789474,207.94736842105263,99.8994736842105,171045.0257894737
PHAZ201710,44,Phoenix,PHAZ,Phoenix,201710,33057.5135,218.7,2469.45,506.4,114.45,620.85,220.7,99.905,194705.85600000003
PHAZ201711,44,Phoenix,PHAZ,Phoenix,201711,26153.276315789477,215.36842105263162,2378.263157894737,478.6315789473685,101.7894736842105,580.421052631579,210.05263157894737,99.91,184673.52263157893
PHAZ201712,44,Phoenix,PHAZ,Phoenix,201712,21566.0425,169.65,1912.3,463.3,121.1,584.4,209.7,99.8965,128286.052
PHAZ201801,44,Phoenix,PHAZ,Phoenix,201801,24752.125,219.75,2341.85,426.15,118.15,544.3,199.05,99.90299999999999,135717.6245
PHAZ201802,44,Phoenix,PHAZ,Phoenix,201802,27811.718999999997,197.85,2251.5,394.55,106.45,501.0,193.45,99.9175,165450.5525
PHAZ201803,44,Phoenix,PHAZ,Phoenix,201803,22374.864736842104,228.73684210526315,2575.315789473684,466.84210526315786,114.42105263157896,581.2631578947369,222.94736842105263,99.89473684210527,156015.5863157895
PHAZ201804,44,Phoenix,PHAZ,Phoenix,201804,35355.566666666666,217.44444444444446,2401.8888888888887,467.83333333333326,104.16666666666669,572.0,214.83333333333331,99.90555555555555,186470.22333333333
PHAZ201805,44,Phoenix,PHAZ,Phoenix,201805,35461.35157894737,221.0,2554.6315789473683,468.4210526315789,90.52631578947368,558.9473684210526,217.10526315789474,99.91947368421052,181283.91421052636
PHAZ201806,44,Phoenix,PHAZ,Phoenix,201806,43886.242105263154,206.31578947368425,2319.4736842105262,476.7894736842105,113.0,589.7894736842105,220.84210526315792,99.93315789473684,232204.04
PHAZ201807,44,Phoenix,PHAZ,Phoenix,201807,31272.550000000007,218.77777777777774,2231.777777777778,482.5555555555555,116.22222222222223,598.7777777777778,228.83333333333331,99.89722222222224,181588.00944444444
PHAZ201808,44,Phoenix,PHAZ,Phoenix,201808,42048.91263157895,235.15789473684208,2442.368421052632,520.2105263157895,130.57894736842104,650.7894736842105,250.36842105263162,99.91,244872.7989473684
PHAZ201809,44,Phoenix,PHAZ,Phoenix,201809,35157.95555555556,187.44444444444446,2077.944444444445,464.66666666666674,104.88888888888887,569.5555555555555,217.38888888888889,99.92222222222222,252456.5438888889
PHAZ201810,44,Phoenix,PHAZ,Phoenix,201810,27414.235555555555,225.61111111111111,2534.444444444445,581.9444444444445,138.38888888888889,720.3333333333335,269.6111111111111,99.90722222222222,198344.475
PHAZ201811,44,Phoenix,PHAZ,Phoenix,201811,16798.195909090908,168.77272727272728,1903.6363636363642,422.09090909090907,94.5,516.5909090909091,205.8181818181818,99.9440909090909,131067.51363636366
PHAZ201812,44,Phoenix,PHAZ,Phoenix,201812,22412.48,127.91666666666669,1464.416666666667,381.08333333333326,76.45833333333333,457.54166666666674,168.58333333333334,99.93416666666668,124671.81291666665
PHAZ201901,44,Phoenix,PHAZ,Phoenix,201901,15379.377826086955,176.95652173913044,1833.1304347826087,391.4347826086956,78.30434782608695,469.7391304347826,182.56521739130437,99.93869565217392,102387.86434782608
PHAZ201902,44,Phoenix,PHAZ,Phoenix,201902,21815.45565217391,163.43478260869566,1761.7391304347825,393.0434782608696,79.65217391304348,472.69565217391306,176.04347826086956,99.94130434782608,135095.3195652174
PHAZ201903,44,Phoenix,PHAZ,Phoenix,201903,21716.70375,168.41666666666666,1874.458333333333,403.08333333333326,72.0,475.08333333333326,185.45833333333331,99.92708333333331,138847.3175
SAUT201701,44,Phoenix,SAUT,Salt Lake City,201701,45281.444285714286,419.1428571428572,4440.0,337.85714285714283,75.71428571428571,413.57142857142856,162.14285714285714,99.89714285714285,229804.37
SAUT201702,44,Phoenix,SAUT,Salt Lake City,201702,51506.09857142856,423.1428571428572,4077.285714285714,296.7142857142857,78.28571428571429,375.0,157.14285714285714,99.92428571428572,271603.42285714287
SAUT201703,44,Phoenix,SAUT,Salt Lake City,201703,83573.04666666668,572.8333333333334,5871.5,526.6666666666666,97.66666666666669,624.3333333333334,233.66666666666663,99.875,484829.50666666654
SAUT201704,44,Phoenix,SAUT,Salt Lake City,201704,75652.77500000001,489.5,4947.666666666667,481.66666666666674,103.33333333333331,585.0,200.5,99.87833333333332,495710.06
SAUT201705,44,Phoenix,SAUT,Salt Lake City,201705,78518.652,677.0,6269.6,576.8,100.0,676.8,279.6,99.868,429364.04
SAUT201706,44,Phoenix,SAUT,Salt Lake City,201706,77664.092,650.6,6338.0,668.2,130.6,798.8,280.6,99.84,486226.966
SAUT201707,44,Phoenix,SAUT,Salt Lake City,201707,74324.37,589.2,5747.0,609.4,114.0,723.4,247.8,99.9,408028.086
SAUT201708,44,Phoenix,SAUT,Salt Lake City,201708,159209.096,723.8,7298.0,816.4,143.4,959.8,335.4,99.846,818068.6740000001
SAUT201709,44,Phoenix,SAUT,Salt Lake City,201709,65120.14599999999,573.2,5701.6,658.6,119.4,778.0,269.2,99.82600000000001,366408.784
SAUT201710,44,Phoenix,SAUT,Salt Lake City,201710,67899.90166666666,583.1666666666666,5713.5,594.6666666666666,90.16666666666669,684.8333333333334,242.33333333333331,99.84666666666666,378986.74
SAUT201711,44,Phoenix,SAUT,Salt Lake City,201711,52495.17833333334,495.5,4681.333333333333,572.8333333333334,90.5,663.3333333333334,225.0,99.855,299787.2983333333
SAUT201712,44,Phoenix,SAUT,Salt Lake City,201712,81810.2125,574.75,5787.0,905.5,152.25,1057.75,379.75,99.74,534606.515
SAUT201801,44,Phoenix,SAUT,Salt Lake City,201801,79501.075,755.75,7081.5,739.75,123.5,863.25,320.5,99.7975,467376.8475
SAUT201802,44,Phoenix,SAUT,Salt Lake City,201802,68206.34,557.6,5255.0,483.0,103.8,586.8,223.2,99.844,330717.346
SAUT201803,44,Phoenix,SAUT,Salt Lake City,201803,73653.19333333331,515.5,4732.833333333333,484.66666666666674,120.66666666666669,605.3333333333334,212.33333333333331,99.89666666666666,402992.6733333333
SAUT201804,44,Phoenix,SAUT,Salt Lake City,201804,53634.55666666667,457.0,4315.333333333333,385.5,127.16666666666669,512.6666666666666,177.0,99.905,291231.03666666674
SAUT201805,44,Phoenix,SAUT,Salt Lake City,201805,61493.467142857146,414.0,4010.0,343.2857142857143,80.42857142857143,423.71428571428567,155.14285714285714,99.91285714285715,391496.4157142858
SAUT201806,44,Phoenix,SAUT,Salt Lake City,201806,53195.27142857144,375.8571428571428,3284.857142857143,364.57142857142856,100.0,464.57142857142856,163.0,99.89,312345.03
SAUT201807,44,Phoenix,SAUT,Salt Lake City,201807,50297.075714285726,382.28571428571433,3684.285714285714,317.57142857142856,108.71428571428572,426.28571428571433,161.0,99.89714285714285,254494.88857142854
SAUT201808,44,Phoenix,SAUT,Salt Lake City,201808,49304.39,423.1428571428572,3967.857142857143,305.42857142857144,124.85714285714286,430.28571428571433,162.14285714285714,99.90142857142857,256574.04
SAUT201809,44,Phoenix,SAUT,Salt Lake City,201809,56820.91857142858,361.8571428571428,3360.4285714285716,305.14285714285717,86.42857142857143,391.57142857142856,145.57142857142858,99.89571428571428,339231.3242857143
